,id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,content,words,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,dominant_topic
295,4623840506026370,Ka0cqphJw,5634508424,没穿草莓胖次的临叔,#青桔单车##哈罗单车#我在线diss一下青桔单车，第一次使用此单车微信扫码后显示电量良好，开锁刘昊然的声音令人愉悦，我很高兴的踏上了回家的路途，可结果骑了不到500米车子突然大叫“您远离服务区车辆即将断电”？接着就断了电那我只好脚蹬，蹬两圈车子叫一次“您远离服务区车辆即将断电”？？？简直社会性死亡好吗！！！后面我秉承着诚实守信（脸皮厚不怕丢人bushi）的原则骑回了服务区换了一辆哈罗单车，本来5分钟的路程搞了我20分钟！生气气！,,,,"青桔单车,哈罗单车",0,4,1,2021-04-08 22:42,Android,,,,青桔单车哈罗单车我在线一下青桔单车第一次使用此单车微信扫码后显示电量良好开锁刘昊然的声音令人愉悦我很高兴的踏上了回家的路途可结果骑了不到米车子突然大叫您远离服务区车辆即将断电接着就断了电那我只好脚蹬蹬两圈车子叫一次您远离服务区车辆即将断电简直社会性死亡好吗后面我秉承着诚实守信脸皮厚不怕丢人的原则骑回了服务区换了一辆哈罗单车本来分钟的路程搞了我分钟生气气,"['青桔', '单车', '哈罗', '单车', '在线', '青桔', '单车', '第一次', '单车', '微信', '扫码', '电量', '开锁', '刘昊然', '声音', '令人', '愉悦', '踏上', '回家', '路途', '不到', '车子', '大叫', '远离', '服务区', '车辆', '断电', '就断', '只好', '脚蹬', '两圈', '车子', '远离', '服务区', '车辆', '断电', '社会性', '死亡', '秉承', '诚实', '守信', '脸皮厚', '丢人', '原则', '骑回', '服务区', '一辆', '哈罗', '单车', '本来', '分钟', '路程', '分钟', '生气']",0.0214,0.0214,0.0213,0.0213,0.0214,0.0214,0.8505,0.0213,6
296,4623767084996289,K9Yi0kXLj,2677615721,种草小君君,"青桔街兔电单车7天5次卡全国通用每次最多抵扣3元填注册手机#青桔##青桔街兔电单车#【原价】10.5元【券后】7.5元#街兔唤醒萌芽绿##街兔电单车##刘昊然代言青桔##青桔单车##青桔单车,好骑好看好安全#青桔街兔电单车7天5次卡全国通用每次最多抵扣3元填注册手机",,,,"青桔,青桔街兔电单车,街兔唤醒萌芽绿,街兔电单车,刘昊然代言青桔,青桔单车,青桔单车,好骑好看好安全",0,0,0,2021-04-08 17:50,Android,['https://wx1.sinaimg.cn/large/9f992c69gy1gpchfd7nypj208c08cdg7.jpg'],,,青桔街兔电单车天次卡全国通用每次最多抵扣元填注册手机青桔青桔街兔电单车原价元券后元街兔唤醒萌芽绿街兔电单车刘昊然代言青桔青桔单车青桔单车好骑好看好安全青桔街兔电单车天次卡全国通用每次最多抵扣元填注册手机,"['青桔', '电单车', '天次', '全国', '通用', '每次', '抵扣', '注册', '手机', '青桔', '青桔', '电单车', '原价', '元券后', '唤醒', '萌芽', '绿街', '电单车', '刘昊然', '代言', '青桔', '青桔', '单车', '青桔', '单车', '好看', '青桔', '电单车', '天次', '全国', '通用', '每次', '抵扣', '注册', '手机']",0.0287,0.029,0.0287,0.0287,0.7989,0.0287,0.0287,0.0287,4
297,4623651309620532,K9VhgEmJS,2033466982,左岸烟沙,"青桔街兔电单车15天10次卡全国通用每次最多抵扣3元填写手机号#街兔电单车##青桔单车##青桔单车,好骑好看好安全#【原价】16.5元【券后】13.5元#刘昊然代言青桔##青桔#青桔街兔电单车15天10次卡全国通用每次最多抵扣3元填写手机号",,,,"街兔电单车,青桔单车,青桔单车,好骑好看好安全,刘昊然代言青桔,青桔",0,0,0,2021-04-08 10:10,左岸烟沙的小店,['https://wx3.sinaimg.cn/large/79343e66gy1gpc44ogz07j208c08cglz.jpg'],,,青桔街兔电单车天次卡全国通用每次最多抵扣元填写手机号街兔电单车青桔单车青桔单车好骑好看好安全原价元券后元刘昊然代言青桔青桔青桔街兔电单车天次卡全国通用每次最多抵扣元填写手机号,"['青桔', '电单车', '天次', '全国', '通用', '每次', '抵扣', '填写', '手机号', '街兔', '电单车', '青桔', '单车', '青桔', '单车', '好看', '原价', '元券', '后元', '刘昊然', '代言', '青桔', '青桔', '青桔', '电单车', '天次', '全国', '通用', '每次', '抵扣', '填写', '手机号']",0.0271,0.027,0.027,0.027,0.7254,0.1126,0.027,0.027,4
298,4623636042615587,K9USEaYqT,6298571897,蛋圆饼干,好家伙我前两天反馈了青桔新的共享单车停放区太少的问题主要是公司楼下这么多停车区却不能停青桔哈哈哈没想到刚才就接到了人家售后的回访电话这效率绝绝子#青桔单车##郑州新型共享单车你用了吗##郑州5000辆共享单车全部换锁#,,,,"青桔单车,郑州新型共享单车你用了吗,郑州5000辆共享单车全部换锁",0,0,2,2021-04-08 09:09,iPhone客户端,,,,好家伙我前两天反馈了青桔新的共享单车停放区太少的问题主要是公司楼下这么多停车区却不能停青桔哈哈哈没想到刚才就接到了人家售后的回访电话这效率绝绝子青桔单车郑州新型共享单车你用了吗郑州辆共享单车全部换锁,"['好家伙', '前两天', '反馈', '青桔', '共享', '单车', '停放', '区太少', '公司', '楼下', '停车', '停青桔', '哈哈哈', '没想到', '接到', '售后', '回访', '电话', '效率', '绝绝子', '青桔', '单车', '郑州', '新型', '共享', '单车', '郑州', '共享', '单车', '换锁']",0.8087,0.0273,0.0273,0.0273,0.0273,0.0273,0.0273,0.0273,0
299,4623418639520642,K9PdZDWKK,6077178448,流水的本命铁打的墙头,#共享单车##青桔单车#越来越多单车二维码被破坏了这种行为好tm恶心,,,,"共享单车,青桔单车",0,2,0,2021-04-07 18:46,iPhone客户端,,,,共享单车青桔单车越来越多单车二维码被破坏了这种行为好恶心,"['共享', '单车', '青桔', '单车', '越来越', '单车', '二维码', '破坏', '恶心']",0.0392,0.0392,0.0392,0.0392,0.7254,0.0393,0.0392,0.0392,4
300,4623403179051736,K9OP3BYLK,3871861071,死了都要吃啊,沈阳#哈啰单车##青桔单车##美团单车#单车！,,,,"哈啰单车,青桔单车,美团单车",0,1,0,2021-04-07 17:44,iPhone客户端,"['https://wx3.sinaimg.cn/large/e6c7e94fly1gpbbmph2pij20qo1lr107.jpg', 'https://wx1.sinaimg.cn/large/e6c7e94fly1gpbbms2hwxj20qo1lrdqv.jpg', 'https://wx4.sinaimg.cn/large/e6c7e94fly1gpbbmpp8kij20qo1lrdnt.jpg']",,,沈阳哈啰单车青桔单车美团单车单车,"['沈阳', '哈啰', '单车', '青桔', '单车', '美团', '单车', '单车']",0.0464,0.675,0.0466,0.0464,0.0464,0.0464,0.0464,0.0464,1
301,4623029374026652,K9F69gTw0,2744221795,没事只是无聊,北京东管头南地铁站出口可不可以多放一些自行车，这个地铁口出来附近没有公交车站，出了地铁就是靠走路或者共享单车，走路要走十几分钟才有公交站，每天早上地铁口出来经常是一辆车都没有#哈喽出行##青桔单车##美团单车#,,,,"哈喽出行,青桔单车,美团单车",0,0,1,2021-04-06 16:59,iPhone客户端,,,,北京东管头南地铁站出口可不可以多放一些自行车这个地铁口出来附近没有公交车站出了地铁就是靠走路或者共享单车走路要走十几分钟才有公交站每天早上地铁口出来经常是一辆车都没有哈喽出行青桔单车美团单车,"['北京', '东管头', '地铁站', '出口', '可不可以', '多放', '自行车', '地铁口', '公交车站', '地铁', '走路', '共享', '单车', '走路', '十几分钟', '公交站', '早上', '地铁口', '一辆车', '出行', '青桔', '单车', '美团', '单车']",0.0271,0.0271,0.0271,0.0271,0.0271,0.8103,0.0271,0.0271,5
302,4622992842165591,K9E9e95mT,7150959961,M鹿Mling,#青桔单车#登录登录不上，扫码扫不开，总说我网络有问题，用其它软件网络都没问题，就你有问题，我再冲你月卡我就是个憨批,,,,青桔单车,0,3,0,2021-04-06 14:34,HUAWEI nova 2,,,,青桔单车登录登录不上扫码扫不开总说我网络有问题用其它软件网络都没问题就你有问题我再冲你月卡我就是个憨批,"['青桔', '单车', '登录', '登录', '不上', '扫码', '扫不开', '网络', '软件', '网络']",0.0377,0.0377,0.0378,0.0377,0.0378,0.0379,0.0377,0.7356,7
303,4622960566995716,K9DjatlU8,3607188142,两人一院三餐四季,#青桔单车#@青桔骑行官方微博我可去你的吧，(;｀O´)o滚！！！难道你们的初衷就是为了让人们把你们的笨重单车（车闸太脑残以至于手机磕在车上磕坏了屏幕）从一个停车点骑到另一个脑残停车点？中州大道以东没有地铁口，停路边非机动车停车位也不行？非要我从自己家门口再骑到中州大道西边还车然后走回来？只有地下通道我还得推着这位单车大爷！我以为这就完了！结果到了停车点，你TM还说这不是，这不是停车点是什么？这么多你家单车是鬼吗？！！！取消包月，再见,,郑州,青桔骑行官方微博,青桔单车,1,20,5,2021-04-06 12:25,iPhone客户端,"['https://wx4.sinaimg.cn/large/d70152aely1gp9wscbuxgj22c0340qv5.jpg', 'https://wx2.sinaimg.cn/large/d70152aely1gp9wseoejwj22c0340npe.jpg', 'https://wx2.sinaimg.cn/large/d70152aely1gp9wsg3iroj20n01dsngb.jpg']",,,青桔单车青桔骑行官方微博我可去你的吧滚难道你们的初衷就是为了让人们把你们的笨重单车车闸太脑残以至于手机磕在车上磕坏了屏幕从一个停车点骑到另一个脑残停车点中州大道以东没有地铁口停路边非机动车停车位也不行非要我从自己家门口再骑到中州大道西边还车然后走回来只有地下通道我还得推着这位单车大爷我以为这就完了结果到了停车点你还说这不是这不是停车点是什么这么多你家单车是鬼吗取消包月再见,"['青桔', '单车', '青桔', '骑行', '官方', '微博', '初衷', '笨重', '单车', '车闸', '太脑', '手机', '车上', '磕坏', '屏幕', '停车', '脑残', '停车', '点中', '大道', '以东', '地铁口', '路边', '非机动车', '停车位', '不行', '非要', '家门口', '中州', '大道', '西边', '还车', '回来', '地下通道', '推着', '这位', '单车', '大爷', '停车', '停车', '你家', '单车', '取消', '包月', '再见']",0.1581,0.0216,0.0217,0.0217,0.0217,0.712,0.0216,0.0216,5
304,4622959471234102,K9Dhp5b2S,1937139925,SEPMIAO,郑州的青桔经过调整以后不能说难用而是非常难用还车点巨少定位还不准还一个车定位七八次还不行我去找停车点的距离都够我自己步行的全部路程了简直丧失了共享单车方便最后一公里的意义果断退卡了#青桔单车#,,,,青桔单车,0,5,4,2021-04-06 12:21,iPhone客户端,,,,郑州的青桔经过调整以后不能说难用而是非常难用还车点巨少定位还不准还一个车定位七八次还不行我去找停车点的距离都够我自己步行的全部路程了简直丧失了共享单车方便最后一公里的意义果断退卡了青桔单车,"['郑州', '青桔', '调整', '难用', '难用', '车点', '巨少', '定位', '不准', '定位', '七八次', '不行', '停车', '距离', '步行', '路程', '丧失', '共享', '单车', '公里', '意义', '果断', '退卡', '青桔', '单车']",0.0258,0.0257,0.0256,0.0257,0.0257,0.0257,0.8201,0.0257,6
305,4622938123272715,K9CIYdJnJ,5307992668,呐呐云仔儿,#郑州5000辆共享单车全部换锁##青桔单车#骑车五分钟，找停车点半小时，最后坐车回去，真的是太优秀了刚经历过，实在是太有发言权了，昨天下午到地铁口想着距离小区就一点几公里了，要不骑个共享自行车吧。然后就扫了一辆青桔单车，骑上车大概一分钟我就感觉有点儿后悔了，实在是太沉了，但是已经在路上了，忍一忍吧，好不容易到小区门口自行车停放的地方，结果发现怎么操作都还不了车，但是蓝色的那种自行车明明在那里放着。给我推荐的最近停车点还不能直接导航，我就凭感觉骑（真的是方向感超级差啊），越骑越远，天也越来越黑，骑着骑着我都要哭了，途中看到别的姑娘骑着青桔单车轻松愉快，我的咋就那么凄凉，也可能是很久没有骑车的缘故，已经明显感觉到小腿肌肉在抖，然后跟着姑娘穿越隧道，再上去，我想，跟着她一定能找到停车点，结果上去之后一个红绿灯我竟然把她跟丢了。就又重新打开手机找最近停车点，然后就给我推荐了b地铁站，当时我还在想如果两个停车点都在地铁口，那设置共享自行车的意义在哪里而且我从a地铁口到小区门口一点几公里，给我推荐的最近停车点竟然在两公里以外的b地铁口。后来终于到了地铁口停车的地方p1，有蓝色，黄色和绿色的，我特意选择绿色的，但是发现还是停不了，真的是要疯了，然后就又推着这小破车继续往前走，走一步试探点一下停车，三分钟后终于找到停车的位置了。🙃真的是太恐怖了，以后再也不敢随便骑路边的车车了，骑到我心理都有阴影了,,,,"郑州5000辆共享单车全部换锁,青桔单车",0,58,46,2021-04-06 10:56,小米9,"['https://wx1.sinaimg.cn/large/005NdNmYly1gp9tnch6qlj31400u0gun.jpg', 'https://wx1.sinaimg.cn/large/005NdNmYly1gp9t9o0xdfj30u01t0188.jpg', 'https://wx2.sinaimg.cn/large/005NdNmYly1gp9t9o9uu2j30u01t0ws5.jpg']",,,郑州辆共享单车全部换锁青桔单车骑车五分钟找停车点半小时最后坐车回去真的是太优秀了刚经历过实在是太有发言权了昨天下午到地铁口想着距离小区就一点几公里了要不骑个共享自行车吧然后就扫了一辆青桔单车骑上车大概一分钟我就感觉有点儿后悔了实在是太沉了但是已经在路上了忍一忍吧好不容易到小区门口自行车停放的地方结果发现怎么操作都还不了车但是蓝色的那种自行车明明在那里放着给我推荐的最近停车点还不能直接导航我就凭感觉骑真的是方向感超级差啊越骑越远天也越来越黑骑着骑着我都要哭了途中看到别的姑娘骑着青桔单车轻松愉快我的咋就那么凄凉也可能是很久没有骑车的缘故已经明显感觉到小腿肌肉在抖然后跟着姑娘穿越隧道再上去我想跟着她一定能找到停车点结果上去之后一个红绿灯我竟然把她跟丢了就又重新打开手机找最近停车点然后就给我推荐了地铁站当时我还在想如果两个停车点都在地铁口那设置共享自行车的意义在哪里而且我从地铁口到小区门口一点几公里给我推荐的最近停车点竟然在两公里以外的地铁口后来终于到了地铁口停车的地方有蓝色黄色和绿色的我特意选择绿色的但是发现还是停不了真的是要疯了然后就又推着这小破车继续往前走走一步试探点一下停车三分钟后终于找到停车的位置了真的是太恐怖了以后再也不敢随便骑路边的车车了骑到我心理都有阴影了,"['郑州', '共享', '单车', '换锁', '青桔', '单车', '骑车', '五分钟', '停车', '半小时', '坐车', '回去', '真的', '优秀', '经历', '实在', '发言权', '昨天下午', '地铁口', '想着', '距离', '小区', '几公里', '骑个', '共享', '自行车', '一辆', '青桔单', '车骑', '上车', '一分钟', '有点儿', '后悔', '实在', '太沉', '路上', '一忍', '好不容易', '小区', '门口', '自行车', '停放', '地方', '发现', '操作', '蓝色', '那种', '自行车', '明明', '放着', '推荐', '停车', '导航', '凭感觉', '真的', '方向感', '超级', '骑越', '远天', '越来越', '黑骑', '途中', '姑娘', '骑着', '青桔', '单车', '轻松愉快', '凄凉', '很久没', '骑车', '缘故', '小腿', '肌肉', '跟着', '姑娘', '穿越', '隧道', '跟着', '找到', '停车', '红绿灯', '打开', '手机', '停车', '推荐', '地铁站', '停车', '地铁口', '设置', '共享', '自行车', '意义', '地铁口', '小区', '门口', '几公里', '推荐', '停车', '两公里', '地铁口', '终于', '地铁口', '停车', '地方', '蓝色', '黄色', '绿色', '特意', '选择', '绿色', '发现', '真的', '推着', '破车', '往前', '走走', '一步', '试探', '停车', '三分钟', '终于', '找到', '停车', '位置', '真的', '恐怖', '再也', '随便', '路边', '车车', '心理', '阴影']",0.4378,0.0155,0.0156,0.0255,0.2595,0.0155,0.0155,0.2151,0
306,4622919248118756,K9Cewy43G,5874333310,我没有猪仔,宁愿走路也不愿意再骑单车#青桔单车#给爷整吐了,,,,青桔单车,0,5,0,2021-04-06 09:41,iQOO 7 全感操控,,,,宁愿走路也不愿意再骑单车青桔单车给爷整吐了,"['走路', '骑单车', '青桔', '单车', '给爷', '整吐']",0.046,0.046,0.046,0.046,0.6781,0.046,0.046,0.046,4
307,4622912135628940,K9C33nClm,2077105695,陸無色,#青桔单车#更新后停车太难了，不是方便而是增加困难。,,,,青桔单车,0,5,0,2021-04-06 09:13,HUAWEI P30,,,,青桔单车更新后停车太难了不是方便而是增加困难,"['青桔', '单车', '更新', '停车', '太难', '增加', '困难']",0.0396,0.7243,0.0393,0.0393,0.0394,0.0394,0.0394,0.0394,1
308,4622905507320276,K9BSmuIkY,1624017187,舊金山之夏__,我特别想知道，今儿有多少骑共享单车因为还不了车而迟到的？#青桔单车##美团单车#,,郑州,,"青桔单车,美团单车",0,4,8,2021-04-06 08:47,iPhone客户端,,,,我特别想知道今儿有多少骑共享单车因为还不了车而迟到的青桔单车美团单车,"['特别', '今儿', '共享', '单车', '车而', '迟到', '青桔', '单车', '美团', '单车']",0.0373,0.739,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,1
309,4622627605579170,K9uE8npoC,5627917869,Diana鸷,#青桔单车##青桔##广州骑安#投诉建议大家优先选用其他品牌骑行工具。本来只骑了8分钟，浪费了18分钟停车都无法关锁，已在停车点却一直无法还车，最后被要求支付额外5元调度费。,,,,"青桔单车,青桔,广州骑安",0,7,3,2021-04-05 14:22,Redmi K20,['https://wx2.sinaimg.cn/large/0068SawRgy1gp8uenln40j30u01t0q6y.jpg'],,,青桔单车青桔广州骑安投诉建议大家优先选用其他品牌骑行工具本来只骑了分钟浪费了分钟停车都无法关锁已在停车点却一直无法还车最后被要求支付额外元调度费,"['青桔', '单车', '青桔', '广州', '骑安', '投诉', '建议', '优先', '选用', '品牌', '骑行', '工具', '本来', '分钟', '浪费', '分钟', '停车', '关锁', '停车', '还车', '支付', '额外', '调度']",0.5723,0.0261,0.0261,0.0261,0.0265,0.0262,0.0261,0.2706,0
